ID,x,y,P,ETo.FAO,ETo.HAM,ETo.HAR,ETo.BLA,ETo.AVG,ETa.HAM,ETa.HAR,ETa.BLA,ETa.AVG,RD.HAM,RS,RS100,LULC_5,random
93871,-88.02083333,19.42916667,1279,1532,1230.533813,1360.969727,1472.209839,1311.092489,1112.267212,1146.533569,1214.12793,1157.642904,-196.1512146,411.8702698,332,20404,1
93948,-90.59583333,19.42083333,1248,1480,1235.151123,1407.325195,1473.372559,1314.558268,907.8743286,953.994812,996.2963867,952.7218424,-413.5442505,579.9073486,515,20501,1
94110,-89.24583333,19.42083333,1048,1536,1208.500244,1433.949097,1453.872437,1290.290975,977.0130615,1036.200195,1048.008545,1020.407267,-318.8738098,296.0696716,236,20501,1
94124,-89.12916667,19.42083333,1063,1540,1207.986328,1428.161133,1453.773193,1289.915283,987.4458008,1048.405151,1063.001831,1032.950928,-307.5792236,299.0696716,239,20501,1
94138,-89.0125,19.42083333,1080,1540,1204.165649,1423.194824,1451.106201,1286.479167,998.7797852,1062.539429,1078.348633,1046.555949,-291.8616943,303.0696716,244,20404,1
94160,-88.82916667,19.42083333,1101,1544,1211.364136,1417.59668,1456.741333,1293.156535,1013.595215,1068.684204,1090.671509,1057.650309,-281.3565063,325.8888245,249,20404,1
94412,-89.92916667,19.4125,1140,1521,1227.382568,1466.890503,1467.008423,1307.257853,1009.619446,1078.999512,1090.348755,1059.655904,-317.1014404,291.2650757,315,20501,1
94650,-87.94583333,19.4125,1285,1525,1231.734863,1351.602539,1473.306274,1312.258667,1146.364136,1187.704346,1263.998291,1199.355591,-191.5751648,111.8480835,329,20404,1
94658,-87.87916667,19.4125,1284,1525,1238.764771,1345.181641,1478.394043,1318.641195,1151.541748,1184.585693,1264.344849,1200.15743,-194.0912933,112.8480835,324,20404,1
94729,-90.47916667,19.40416667,1287,1500,1238.566284,1436.84021,1475.682251,1317.60494,939.5341187,998.5119629,1028.46814,988.8380737,-399.6444092,524.4493408,538,20702,1
94748,-90.32083333,19.40416667,1232,1518,1249.995728,1465.196777,1483.346191,1327.779215,1018.737183,1093.775513,1114.53186,1075.681519,-382.2195129,159.6188354,459,20501,1
94849,-89.47916667,19.40416667,1045,1534,1230.857666,1457.382935,1469.788574,1310.501302,982.5227661,1039.224854,1045.033325,1022.260315,-348.7529602,224.4571381,245,20702,1
95080,-90.7125,19.39583333,1228,1472,1219.144653,1371.594971,1462.030762,1300.106689,950.8447266,994.3952026,1049.161255,998.133728,-426.1482239,199.3792725,518,20501,1
95118,-90.39583333,19.39583333,1260,1500,1248.222534,1455.355957,1482.280273,1326.241781,952.5535889,1014.214783,1040.169067,1002.31248,-396.2099304,488.4493713,502,20501,1
95435,-87.75416667,19.39583333,1277,1516,1243.910889,1330.64978,1482.420898,1323.414225,1119.172974,1131.311279,1211.470947,1153.985067,-201.3973694,446.2500305,313,21003,1
95676,-88.90416667,19.3875,1093,1540,1196.919434,1411.929199,1446.247681,1280.028849,1007.462769,1069.638916,1089.996216,1055.6993,-275.2189331,303.0696716,244,20404,1
95699,-88.7125,19.3875,1098,1544,1215.61499,1410.489502,1460.502563,1297.244181,1020.376892,1071.497192,1096.07251,1062.648865,-278.7201538,311.8888245,237,20404,1
96172,-87.8625,19.37916667,1281,1525,1242.660767,1342.009644,1481.324463,1322.215332,1120.880371,1137.925903,1214.741699,1157.849325,-194.7425385,453.2500305,319,21007,1
96301,-89.8875,19.37083333,1131,1521,1227.566895,1465.412964,1467.232056,1307.455282,988.921814,1055.407593,1066.756226,1037.028544,-319.3931274,420.3536072,309,10101,1
96316,-89.7625,19.37083333,1120,1528,1219.69812,1452.199585,1461.68335,1300.359863,1046.541626,1120.25354,1121.004639,1095.933268,-316.6949463,50.65470886,299,20501,1
96502,-88.2125,19.37083333,1228,1535,1217.197021,1365.240967,1462.808838,1299.067627,1121.010742,1175.577637,1228.779907,1175.122762,-206.0584869,79.13078308,297,20404,1
96522,-88.04583333,19.37083333,1273,1532,1227.898438,1353.400269,1470.639282,1308.812052,1140.489258,1185.36438,1259.771484,1195.208374,-194.3432465,104.1307831,323,20404,1
96627,-90.2625,19.3625,1202,1518,1253.325439,1476.587646,1485.731934,1330.794271,979.6304932,1049.099487,1066.668823,1031.799601,-373.7044678,405.4493713,419,10201,1
96634,-90.20416667,19.3625,1202,1518,1241.56604,1473.304443,1477.578735,1320.236938,974.9732666,1047.587402,1063.147705,1028.569458,-347.9551086,489.4934082,399,20404,1
96761,-89.14583333,19.3625,1058,1540,1204.267944,1424.167847,1451.130859,1286.555583,993.2208862,1054.816895,1058.088135,1035.375305,-303.919281,250.2726746,234,20501,1
96777,-89.0125,19.3625,1075,1540,1201.828247,1416.61792,1449.730591,1284.462362,996.8277588,1057.285278,1074.208984,1042.774007,-288.8719788,313.8888245,237,20501,1
96957,-90.6125,19.35416667,1246,1480,1238.768311,1413.275879,1475.863647,1317.80009,894.1222534,940.9587402,981.6182861,938.8997599,-420.4659729,637.3809814,518,10201,1
97201,-88.57916667,19.35416667,1114,1544,1214.545044,1394.664795,1460.260376,1296.450155,1039.193604,1085.703369,1114.006348,1079.63444,-257.8764343,307.8888245,235,20404,1
97221,-88.4125,19.35416667,1164,1540,1214.377075,1382.038818,1460.640503,1296.464884,1063.478638,1110.292725,1160.629517,1111.46696,-231.857254,332.8888245,260,20404,1
97385,-90.14583333,19.34583333,1196,1514,1222.25415,1464.861328,1463.639038,1302.71578,982.1075439,1060.956177,1074.208374,1039.090698,-325.0895691,448.8888245,380,20501,1
97436,-89.72083333,19.34583333,1105,1528,1223.857544,1454.324829,1464.829712,1304.1816,1018.79834,1087.07019,1100.064819,1068.64445,-323.3384094,149.5079956,285,20501,1
97437,-89.7125,19.34583333,1100,1528,1228.906738,1456.554565,1468.629395,1308.81429,982.5151978,1043.53833,1056.615601,1027.556376,-328.4613953,393.3536072,282,10101,1
97806,-89.72083333,19.3375,1105,1528,1227.019287,1456.455322,1467.101318,1307.046631,1020.288086,1087.695435,1100.872437,1069.618652,-325.2639771,149.5079956,285,20501,1
97828,-89.5375,19.3375,1066,1534,1233.293579,1457.500366,1471.979004,1312.855387,988.3721924,1043.917847,1054.326294,1028.872111,-345.2276001,235.4571381,256,20702,1
97921,-88.7625,19.3375,1089,1544,1203.709106,1401.222778,1451.819092,1286.412435,1014.209595,1066.888428,1089.013916,1056.703979,-272.7295532,302.8888245,229,20404,1
98002,-88.0875,19.3375,1261,1532,1223.517212,1351.188354,1467.56897,1304.867798,1134.267334,1179.90332,1252.312378,1188.827677,-196.8268127,99.13078308,314,20404,1
98116,-90.22916667,19.32916667,1181,1529,1254.760986,1481.687988,1486.898071,1332.140015,984.0727539,1055.81604,1071.186279,1037.025024,-371.9056396,374.2650757,395,10201,1
98335,-88.40416667,19.32916667,1162,1528,1214.593018,1376.40271,1460.85083,1296.678955,1064.081421,1108.678955,1161.391846,1111.384074,-231.4413605,329.8888245,257,20404,1
98446,-90.5625,19.32083333,1257,1502,1250.664795,1425.402832,1484.05835,1328.462646,964.9359741,1015.545349,1054.836304,1011.772542,-419.0298767,329.400116,521,10201,1
98469,-90.37083333,19.32083333,1226,1521,1248.491943,1470.856445,1482.591675,1326.525187,952.881897,1022.512268,1040.752441,1005.382202,-397.0641174,449.4571228,468,20702,1
98497,-90.1375,19.32083333,1186,1516,1223.020142,1467.402832,1464.232788,1303.424357,981.444397,1061.410278,1073.375,1038.743225,-326.5532227,439.8888245,371,20501,1
98509,-90.0375,19.32083333,1168,1516,1217.684814,1461.276978,1460.379517,1298.583049,1002.216431,1082.763916,1094.163818,1059.714722,-313.3167114,329.4493713,343,20702,1
98529,-89.87083333,19.32083333,1133,1528,1216.850586,1458.986938,1459.515747,1297.738973,1050.073853,1133.008667,1133.625122,1105.569214,-308.1259155,48.65470886,308,20501,1
98530,-89.8625,19.32083333,1130,1528,1217.383911,1457.68457,1459.905396,1298.224406,1049.984863,1130.103027,1130.752808,1103.613566,-308.9225769,48.65470886,306,20501,1
98734,-88.1625,19.32083333,1251,1517,1216.402222,1352.421265,1462.491821,1298.432088,1129.115845,1179.883179,1248.618286,1185.872437,-194.177002,91.13078308,305,20404,1
98821,-90.57083333,19.3125,1259,1502,1254.344849,1418.945068,1486.664673,1331.78479,935.8167114,978.8724976,1021.650208,978.7798055,-419.5093689,508.4493713,522,10201,1
98849,-90.3375,19.3125,1215,1521,1254.737061,1477.381226,1486.877563,1332.117228,942.6132202,1011.30481,1028.276001,994.0646769,-392.5813293,543.5088501,449,10101,1
98924,-89.7125,19.3125,1099,1523,1226.129028,1455.132935,1466.477539,1306.245199,985.6428223,1047.706909,1060.883911,1031.411214,-327.232605,357.8888245,280,20501,1
99257,-90.0875,19.30416667,1177,1516,1218.30835,1462.528809,1460.796875,1299.137858,985.0684814,1064.693481,1077.979004,1042.580322,-318.0067139,428.8888245,356,20501,1
99295,-89.77083333,19.30416667,1121,1523,1210.785034,1448.96936,1455.356812,1292.30896,989.1179199,1056.590698,1068.385376,1038.031331,-306.944397,373.8888245,296,20501,1
99476,-88.2625,19.30416667,1227,1520,1212.802002,1356.435669,1459.861084,1295.155029,1119.294922,1173.7771,1228.164307,1173.745443,-202.5157013,73.13078308,290,20404,1
99593,-90.45416667,19.29583333,1243,1521,1245.953247,1463.955078,1480.943604,1324.283366,920.4390869,987.1068726,1007.592102,971.7126872,-411.7661438,565.9073486,501,10201,1
99625,-90.1875,19.29583333,1181,1529,1236.845581,1475.712891,1474.148193,1315.946452,969.4850464,1046.685913,1058.843872,1025.004944,-348.7344666,470.4934082,380,20404,1
99752,-89.12916667,19.29583333,1057,1528,1201.942383,1419.469238,1449.582642,1284.489136,989.9821167,1050.486938,1057.049927,1032.506327,-298.6928711,287.0696716,228,20404,1
99841,-88.3875,19.29583333,1179,1528,1211.696777,1366.723267,1458.785522,1294.059692,1068.656494,1113.982544,1171.194824,1117.944621,-223.3789825,337.8888245,265,20404,1
100051,-89.82916667,19.2875,1127,1523,1216.491821,1455.953369,1459.408569,1297.464071,976.8081055,1042.758179,1055.103149,1024.889811,-307.0765076,492.7184448,301,20501,1
100080,-89.5875,19.2875,1087,1525,1217.269165,1449.282471,1460.421387,1298.319906,1048.18811,1089.840698,1090.741821,1076.256877,-322.0618591,22.31929779,267,20501,1
100241,-88.24583333,19.2875,1237,1520,1214.264648,1354.251221,1460.904175,1296.477824,1122.578369,1175.356323,1237.581665,1178.505452,-200.0917358,80.13078308,296,20404,1
100283,-87.89583333,19.2875,1290,1514,1238.771606,1330.478149,1478.661133,1318.734782,1118.069214,1131.113281,1218.94458,1156.042358,-193.560318,459.2500305,326,21003,1
100383,-90.27083333,19.27916667,1182,1529,1253.739014,1482.969116,1486.082275,1331.186768,971.9361572,1045.286011,1059.107544,1025.443237,-382.0224915,392.4493713,406,20702,1
100455,-89.67083333,19.27916667,1092,1523,1222.269653,1450.927979,1464.069702,1302.86967,1016.104675,1083.119019,1092.104858,1063.776184,-324.0949097,138.5079956,273,20702,1
100552,-88.8625,19.27916667,1068,1531,1206.790771,1402.149048,1453.629395,1289.070313,1008.663147,1059.549927,1068.071167,1045.42808,-281.7298889,288.8888245,215,20404,1
100715,-90.72916667,19.27083333,1227,1490,1232.779663,1405.785767,1471.774902,1312.444743,928.1538086,975.8677979,1019.033447,974.3516846,-427.1205444,375.6350098,510,10201,1
100721,-90.67916667,19.27083333,1240,1490,1231.109375,1413.99646,1470.671875,1310.963542,963.6677856,1021.226074,1060.523071,1015.138977,-422.0667725,205.6188354,517,20501,1
100790,-90.10416667,19.27083333,1175,1516,1218.067383,1465.568237,1460.896362,1299.010376,1032.593872,1126.419922,1136.286743,1098.433512,-322.3716125,108.7902603,358,20404,1
100809,-89.94583333,19.27083333,1142,1528,1222.661865,1464.025391,1463.898682,1303.074137,993.7096558,1065.689697,1076.634033,1045.344462,-313.6022339,392.8888245,315,20404,1
100918,-89.0375,19.27083333,1064,1528,1201.210449,1409.108887,1449.438599,1283.953166,1041.846069,1066.490723,1066.996826,1058.444539,-287.0353699,34.34363556,224,20404,1
100919,-89.02916667,19.27083333,1065,1528,1200.419434,1408.153442,1448.831787,1283.223551,1041.225952,1067.375854,1067.935669,1058.845825,-286.8348999,34.34363556,225,20404,1
101034,-88.07083333,19.27083333,1272,1517,1219.055298,1341.21228,1464.746094,1300.95223,1135.491455,1179.296875,1256.480347,1190.422892,-189.1053619,105.1307831,316,20404,1
101069,-87.77916667,19.27083333,1279,1510,1245.12207,1316.689941,1483.245972,1324.496704,1128.009399,1134.97229,1225.599854,1162.860514,-201.3941956,364.5600891,312,21007,1
101083,-87.6625,19.27083333,1264,1505,1248.053833,1303.880859,1485.563232,1327.223633,1127.905762,1130.080933,1223.562012,1160.516235,-213.8884277,307.0379639,294,21003,1
101103,-90.72083333,19.2625,1232,1490,1234.878052,1410.089478,1473.336426,1314.364176,930.8493652,979.9858398,1021.44696,977.4273885,-426.5019226,378.6350098,513,10201,1
101115,-90.62083333,19.2625,1248,1502,1241.476563,1428.892822,1477.68689,1320.213338,920.3673706,973.210083,1008.498413,967.3586222,-422.1340332,506.4493713,520,10201,1
101161,-90.2375,19.2625,1173,1529,1252.328735,1485.510132,1485.068237,1329.908569,978.5914307,1052.931396,1066.175049,1032.565959,-375.041687,370.2650757,391,10201,1
101215,-89.7875,19.2625,1113,1523,1215.756836,1453.102417,1458.977417,1296.830363,988.0129395,1054.449707,1066.477783,1036.313477,-313.0826111,368.8888245,291,20501,1
101370,-88.49583333,19.2625,1127,1528,1214.416016,1374.171143,1460.928711,1296.586914,1049.394897,1092.746948,1127.014282,1089.718709,-239.897171,351.8815918,230,20702,1
101390,-88.32916667,19.2625,1207,1520,1220.62793,1356.432617,1465.529419,1302.261759,1117.966431,1167.553467,1209.282837,1164.934245,-214.510376,60.13077927,277,20404,1
101404,-88.2125,19.2625,1254,1520,1213.635742,1347.380737,1460.610596,1295.960693,1127.989746,1178.738159,1251.247437,1185.991781,-191.9499664,89.13078308,303,20404,1
101505,-90.60416667,19.25416667,1262,1502,1235.755615,1432.554565,1473.884644,1315.131958,975.0022583,1039.25061,1071.484253,1028.579041,-414.770813,217.6188354,529,20501,1
101541,-90.30416667,19.25416667,1185,1529,1254.191895,1486.151489,1486.580566,1331.654785,943.3580322,1016.710938,1029.480225,996.5163981,-391.2810059,511.5088196,417,10101,1
101722,-88.79583333,19.25416667,1065,1534,1218.31311,1401.14502,1462.51416,1299.71346,1016.901489,1062.573364,1065.106812,1048.193888,-285.1453247,276.8888245,205,20702,1
101770,-88.39583333,19.25416667,1179,1528,1210.435913,1358.933228,1458.08606,1292.985962,1071.882202,1115.743896,1175.182007,1120.936035,-218.507782,330.8888245,259,20404,1
101826,-87.92916667,19.25416667,1296,1514,1234.25061,1327.680176,1475.536865,1314.679362,1116.122925,1131.521973,1222.30603,1156.650309,-190.7295227,463.2500305,329,21003,1
101830,-87.89583333,19.25416667,1296,1514,1236.019897,1324.771606,1476.773682,1316.271159,1122.382202,1135.621704,1228.481323,1162.161743,-190.960968,412.8702698,329,20702,1
101960,-90.05416667,19.24583333,1157,1516,1224.537109,1467.614868,1465.265015,1304.779744,999.6940308,1080.223267,1091.961182,1057.292826,-323.134552,324.4493713,338,10201,1
101981,-89.87916667,19.24583333,1127,1528,1220.228882,1460.328857,1462.349365,1300.93571,974.5773926,1042.712402,1054.156494,1023.81543,-313.0144653,493.7184448,302,20501,1
102028,-89.4875,19.24583333,1080,1525,1179.869629,1425.983521,1433.247314,1264.328857,983.4501953,1055.233276,1067.302856,1035.328776,-294.269928,237.4571381,259,20404,1
102043,-89.3625,19.24583333,1047,1525,1205.148804,1432.195068,1451.868896,1287.388835,986.7359009,1047.01123,1047.112061,1026.953064,-317.4539185,213.4571381,232,20501,1
102078,-89.07083333,19.24583333,1059,1528,1202.084839,1410.423584,1449.916504,1284.695394,998.9506836,1054.200317,1059.073975,1037.408325,-289.5172119,280.0696716,221,20404,1
102139,-88.5625,19.24583333,1103,1535,1215.510132,1379.622803,1461.441284,1297.487183,1057.052368,1101.527832,1103.512207,1087.364136,-253.1344147,198.4571381,217,20702,1
102319,-90.2875,19.2375,1179,1529,1254.411499,1486.279297,1486.623657,1331.815552,969.4419556,1043.584961,1056.772461,1023.266459,-386.1739807,387.4571228,406,10201,1
102440,-89.27916667,19.2375,1037,1531,1219.320801,1431.282593,1462.020752,1300.220785,973.5175171,1024.127808,1037.003906,1011.549744,-323.1527405,348.4699402,222,10201,1
102661,-90.67083333,19.22916667,1255,1490,1230.349487,1427.737671,1470.08252,1310.260498,967.5185547,1032.206055,1064.506104,1021.410238,-417.0401306,213.6188354,528,20501,1
102724,-90.14583333,19.22916667,1176,1516,1222.352051,1469.556885,1463.817261,1302.840454,1020.254944,1109.736694,1120.101074,1083.364237,-332.2444153,160.1307831,367,20404,1
102822,-89.32916667,19.22916667,1046,1531,1201.05896,1423.848145,1448.829346,1283.649089,1040.857422,1051.452637,1052.119629,1048.143229,-310.5326538,4.319298267,229,20501,1
102922,-88.49583333,19.22916667,1127,1528,1214.570435,1372.727173,1461.237793,1296.792887,1051.824951,1095.405029,1127.021118,1091.417033,-237.5068817,348.8815918,227,20702,1
102929,-88.4375,19.22916667,1160,1528,1210.676758,1360.330078,1458.396606,1293.250041,1100.282349,1155.796631,1163.720581,1139.933187,-224.4183044,41.28269577,246,20404,1
102986,-87.9625,19.22916667,1304,1514,1234.689087,1328.830688,1475.932495,1315.103556,1124.368286,1142.053101,1236.653931,1167.691772,-190.2931671,389.5600891,334,21007,1
103014,-87.72916667,19.22916667,1274,1510,1248.1604,1306.818726,1485.711426,1327.344076,1092.645508,1089.47168,1183.066162,1121.727783,-208.7698669,726.8856201,305,21201,1
103087,-90.37083333,19.22083333,1203,1521,1243.615234,1482.991699,1479.560303,1322.26359,948.265564,1026.160645,1037.395386,1003.940531,-396.7979431,427.4571228,446,10201,1
103528,-89.95416667,19.2125,1133,1528,1222.964478,1464.664429,1464.233154,1303.38737,990.3487549,1063.41272,1074.549194,1042.770223,-317.3659973,384.8888245,309,20501,1
103553,-89.74583333,19.2125,1096,1523,1221.837646,1455.661133,1463.558105,1302.411133,978.4818726,1041.921143,1054.067383,1024.823466,-321.7698669,403.4699402,275,20702,1
103556,-89.72083333,19.2125,1093,1523,1218.636353,1452.126465,1461.299072,1299.523926,977.4504395,1040.965332,1053.201172,1023.872314,-319.4236145,400.4699402,272,20501,1
103752,-88.0875,19.2125,1295,1517,1214.76416,1333.249634,1461.94812,1297.158813,1137.970337,1182.326538,1266.046509,1195.447795,-179.7065582,116.1307831,327,20404,1
103754,-88.07083333,19.2125,1301,1517,1218.08728,1332.747192,1464.368042,1300.180868,1141.156372,1181.784668,1270.044067,1197.661702,-179.8993225,118.1307831,331,20404,1
103871,-90.37083333,19.20416667,1199,1521,1240.123413,1482.977417,1477.092041,1319.112956,946.2548218,1026.930908,1036.067627,1003.084452,-395.2835999,423.4571228,442,20404,1
104107,-88.40416667,19.20416667,1180,1528,1210.372803,1353.279175,1458.074219,1292.939941,1081.070923,1125.425659,1180.143066,1128.879883,-216.1371155,268.8176575,256,20404,1
104217,-90.7875,19.19583333,1248,1490,1240.392456,1417.353638,1477.618286,1319.467733,935.3870239,985.6364746,1025.525024,982.182841,-427.5136108,391.6350098,526,20404,1
104261,-90.42083333,19.19583333,1231,1521,1226.513306,1474.550171,1467.239258,1306.75529,988.6478882,1079.425171,1088.253174,1052.108744,-389.5690613,174.9641266,477,20404,1
104275,-90.30416667,19.19583333,1170,1529,1251.043579,1488.207886,1484.539429,1328.875529,942.6799927,1018.770203,1029.467407,996.9725342,-388.7903442,495.5088196,401,10101,1
